ADVANCED,GP,GS,MPG,USG_PCT,OFF_RTG,DEF_RTG,TS_PCT,EFG_PCT,FT_RATE,3FG_TEND,OFF_REB_PCT,DEF_REB_PCT,REB_PCT,AST_PCT,STL_PCT,BLK_PCT,TO_PCT
"Davis, Mark GMU",31,25,24.8,29.2,95.3,92.6,0.524,0.492,42.2,29.5,4.3,12.4,7.6,12.40%,4.00%,1.70%,16.60%
"Kinsey, Greg HC",28,28,22.7,17.8,93.4,92.7,0.444,0.438,22.5,41.4,6,12.5,8.2,19.20%,3.10%,1.30%,15.90%
"Axani, Sean RUTG",33,32,25.4,13,106.4,92.7,0.524,0.51,31.6,3.9,10.8,18.4,13.3,9.70%,2.50%,4.10%,17.70%
"Godwin, Troy VCU",31,31,28.9,23.6,96.2,92.7,0.569,0.576,51.9,0,10.8,16.8,12.7,8.10%,0.90%,5.50%,23.50%
"Sonn, Jason BELM",30,30,19.9,12,82.1,92.8,0.413,0.361,44.3,39.2,5.4,15.7,9.7,13.00%,3.10%,1.30%,30.80%
"Hamilton, Vernon CLEM",28,17,26.9,20,82.8,92.8,0.458,0.43,44.9,27.3,2.9,12.7,7.2,25.30%,3.70%,0.00%,28.00%
"Moore, James NMSU",27,27,31.1,24.1,118.3,92.8,0.618,0.535,56.9,2.6,9.3,15,11.2,12.30%,3.70%,7.10%,15.40%
"Ross, Kelly JACKSN",29,13,24.4,16.3,78.5,92.8,0.439,0.426,28.4,13,7.4,13.5,9.2,5.60%,1.40%,6.40%,22.50%
"Tofi, John UTEP",32,25,24.2,23,105.8,92.9,0.599,0.567,41.6,0.8,8.4,18.9,12.9,9.90%,1.80%,3.70%,18.50%
"Vincent, Branden MSST",30,30,29.8,14.5,102.9,92.9,0.539,0.518,48.2,1.2,11.2,16.5,12.8,9.90%,1.80%,4.70%,23.70%
"Atako, Jacoby UCSB",28,23,21.6,17.8,100.1,92.9,0.606,0.557,56.5,47.8,1.7,11.8,6.3,24.30%,3.80%,0.80%,29.10%
"Dahi, Arnaud ODU",29,24,20.8,23,101.8,92.9,0.558,0.529,28.5,14,12.1,16.6,13.4,10.10%,2.30%,5.80%,19.10%
"Ento, Calvin MONTST",27,25,24.4,22.1,103.5,93,0.551,0.544,19.7,3.1,8.5,21.8,13.7,10.60%,2.20%,2.90%,13.60%
"Roberts, Greg NCAT",28,22,21.2,16.7,82.9,93,0.501,0.444,48.1,25.2,4.8,16.1,8.8,6.10%,3.80%,3.40%,25.20%
"Galloway, Trello GSU",26,20,26.1,17.3,121.7,93,0.659,0.65,52.9,15.9,10.9,18.4,13.5,12.50%,3.00%,4.10%,17.80%
"Ford, Sharrod CLEM",28,28,28.7,21.4,103.7,93,0.581,0.537,73.6,0.9,11.4,17.1,13.2,4.60%,1.00%,15.10%,19.70%
"Adjiwanou, Frederic STMARY",30,21,24.4,21,99.1,93,0.522,0.432,84.8,9.2,10.3,20.2,14.1,6.10%,1.60%,2.30%,20.50%
"Akingbala, Akin CLEM",28,4,17.5,14.7,100.5,93,0.6,0.606,44.7,0,13.6,16.3,13.8,4.00%,1.80%,7.70%,24.80%
"Sims, Courtney MICH",34,34,22.1,19.3,103.7,93.1,0.568,0.549,46.9,4.2,10.2,15.3,11.6,5.20%,1.00%,10.20%,18.00%
"Hayden, Marques K-STATE",28,26,25.3,17.9,101.8,93.1,0.568,0.537,49.7,1.2,11.6,16.7,13.1,7.60%,2.30%,2.40%,21.90%
"Thomson, Rob FAIRFL",30,30,32.5,21.9,114,93.1,0.598,0.529,55.2,7.2,11.4,17.8,13.2,11.30%,2.40%,3.50%,16.70%
"Johnson, Alexander FSU",33,16,20.8,25.3,97.5,93.1,0.609,0.551,84,0.5,6.9,15.9,10.4,8.60%,2.30%,3.60%,25.40%
"Maclin, Tamarr MOST",31,16,17.9,20.4,88,93.1,0.494,0.473,50.4,0.8,14.9,20.4,16.1,5.30%,1.90%,5.20%,25.60%
"Martin, Kevin WCU",27,27,31.2,36.1,114.7,93.2,0.612,0.532,57.4,34.6,3.7,13.6,8.1,14.60%,3.30%,1.10%,13.30%
"Burks, Antonio SFA",30,30,30.1,23.2,121.1,93.2,0.614,0.601,11.5,46.1,5.2,13.3,8.4,9.80%,1.00%,0.50%,10.10%
"Simien, Wayne KAN",32,31,32.7,25,118.1,93.2,0.61,0.535,54.8,2.9,10.8,19.2,14.1,7.80%,1.50%,2.90%,13.20%
"Giles, Devonne TEXTCH",34,25,22,22.9,102,93.2,0.533,0.458,45,0,9.2,17,11.9,7.30%,2.00%,7.00%,16.70%
"Martin, Gabe LIB",33,32,30.5,22.5,111.3,93.2,0.585,0.516,52.7,34.2,9.5,17.5,12.3,12.80%,3.10%,2.20%,17.40%
"Wyrick, Beckham UNCWIL",30,14,15.9,14.9,93.6,93.2,0.43,0.39,29,29,9,13,10.1,6.90%,2.40%,0.80%,13.80%
"Richardson, Anthony FSU",33,16,17.9,22.2,108.9,93.3,0.543,0.471,43.3,24.6,8.2,14.7,10.5,11.60%,2.60%,4.20%,13.90%
"Grimes, Mike CREIGH",29,29,23.7,21,110.8,93.3,0.635,0.591,52.3,0,10.6,14.9,11.7,7.30%,2.10%,3.40%,20.00%
"Bell, Jerome TEXSOU",25,22,22.4,10.8,88.3,93.3,0.545,0.483,110.3,1.7,6.3,12.6,8.7,9.70%,1.90%,1.60%,32.80%
"Daniels, Chris UGA",30,30,28.8,21.2,101.4,93.3,0.581,0.517,59.6,3.8,12.7,21.9,15.2,15.30%,3.50%,4.80%,25.50%
"Lewis, Jai GMU",33,29,27.6,24.4,115.8,93.3,0.623,0.597,50.5,1.6,13.7,17,14,10.20%,2.30%,3.30%,15.50%
"Sloan, Chris STL",32,32,32.3,16.4,115.6,93.4,0.596,0.529,59.7,36.9,5.1,13.2,8.3,15.50%,3.00%,1.40%,14.20%
"Outing, Jared WCU",28,1,16,16.7,88.1,93.4,0.53,0.458,67.5,0,10.8,11.9,10.4,7.40%,3.30%,1.20%,30.80%
"Teague, David PUR",31,31,29.7,21.1,108.8,93.4,0.526,0.503,17.8,52.5,4,16.9,9.8,6.40%,1.80%,1.20%,6.90%
"Brooks, Darren SIU",30,30,31.8,28.3,107.7,93.5,0.534,0.52,24.3,26.7,9.3,11.4,9.4,19.20%,3.80%,2.40%,13.10%
"Smallwood, Roy UTEP",32,31,23.7,15.4,125.3,93.5,0.676,0.628,40.2,26.8,8.4,15.8,11.3,13.90%,2.40%,2.70%,17.50%
"Wallace, Dakari JACKSN",29,6,16.1,17.7,83.6,93.6,0.456,0.403,51.9,41.7,4.2,10.9,6.6,12.50%,2.70%,0.90%,21.30%
"Gordon, Ben UCONN",39,39,34.5,25.8,115.7,93.6,0.578,0.528,30.9,43.6,2.8,10.4,6.2,23.40%,2.30%,0.40%,14.70%
"Bostain, Robby FURMAN",29,28,24.7,23.8,103,93.6,0.506,0.424,47.3,28.8,5.9,12.2,8.4,20.70%,3.30%,0.40%,15.80%
"White, James CIN",27,22,25.1,19.9,101.3,93.6,0.495,0.424,38.4,34.1,4.3,14,8.5,24.90%,2.10%,3.10%,20.90%
"Jones, Scotty UVM",30,30,23.8,15.7,98.8,93.6,0.512,0.503,47.6,0,9.7,20.8,14.1,9.70%,1.20%,4.60%,19.20%
"Hamilton, Brian UL-Laf",29,28,29.9,18.6,113.6,93.6,0.636,0.613,69.5,1.5,11.4,14.9,12.2,11.20%,3.80%,1.50%,21.40%
"McCarroll, Mark PITT",36,3,16.1,18.3,115.5,93.6,0.572,0.548,40.1,19.7,8.3,12.1,9.4,8.80%,0.50%,4.20%,12.20%
"Paul, Sean NEV",34,12,17.4,13.6,92.3,93.6,0.476,0.388,55.1,1,9.2,15.3,11.3,8.30%,1.60%,5.60%,26.10%
"Willis, Lionel TEXSOU",26,23,26.2,18.8,109.3,93.6,0.57,0.542,33.2,19.3,6.7,14.1,9.6,9.70%,1.50%,1.80%,14.10%
"Doles, Michael VCU",31,9,24.1,25.4,103,93.6,0.571,0.543,29.3,39.6,5.5,14.9,9.5,14.00%,1.80%,1.40%,19.50%
"Haynes, DeAndre KENT",31,30,34.7,19.2,100.3,93.7,0.523,0.487,36.5,39.1,2.1,11.9,6.4,31.40%,4.00%,0.10%,24.10%
"Basden, Eddie CHA",30,24,28.3,17.8,115,93.7,0.613,0.577,68.9,21.4,9,15.1,11,20.30%,4.50%,0.40%,21.00%
"Turner, Matt BU",29,1,20.5,24.1,91.8,93.7,0.458,0.442,9.8,62.1,1.6,8.8,4.7,18.30%,3.00%,0.80%,13.30%
"May, Sean UNC",29,29,28.9,26.7,105.6,93.7,0.518,0.463,47.4,1.1,12.6,24.7,17,9.10%,2.60%,4.70%,14.00%
"Graham, Joey OKST",35,27,24.7,24.9,112.7,93.7,0.628,0.599,37,9.8,9.3,16,11.8,9.10%,1.60%,0.70%,17.60%
"Butt, Ryan BU",28,28,23.4,20.5,108.9,93.7,0.54,0.512,23.7,18.4,7.2,15.3,10.3,7.60%,1.10%,2.90%,9.90%
"Holcomb, Allen UTPA",27,25,21.8,24.3,92,93.7,0.485,0.47,55.9,0,11.7,20.4,14.7,6.50%,2.50%,1.50%,17.10%
"Turiaf, Ronny GONZ",31,29,26.9,28.4,114,93.7,0.598,0.527,77.9,1,9.6,16.3,12.3,10.60%,1.20%,5.50%,15.40%
"Smith, Damien TEXSOU",29,22,20.5,25.3,89.1,93.8,0.476,0.441,46,42.3,5.1,10.5,7.3,16.10%,2.10%,1.50%,19.20%
"Scott, Jamaal RICH",33,19,16,20.6,85.8,93.8,0.471,0.443,31.4,15,8.2,12,9.6,11.10%,1.50%,2.50%,23.10%
"Henning, Adrian APSU",32,32,31.3,26.6,97.7,93.8,0.52,0.479,37.7,19.7,5.5,18.5,11.1,12.90%,1.20%,2.20%,15.80%
"Mitchell, Deven MOST",32,11,18.3,13.9,100.8,93.8,0.575,0.532,53.7,14.7,8.3,16.9,11.5,6.60%,3.20%,0.90%,24.00%
"Daniels, Erik UK",32,32,30,23.5,117.2,93.8,0.604,0.591,25.7,6.6,9.4,14.6,11.2,20.30%,2.10%,1.80%,14.60%
"Logan, Andre PRIN",26,20,27.6,21.5,97.4,93.8,0.512,0.481,28,25.3,5.6,17.6,11,16.50%,2.00%,3.50%,19.00%
"Thomas, Omar UTEP",32,8,22.5,32.5,115.5,93.9,0.607,0.531,61.4,0.9,9.7,14.7,11.4,11.30%,2.90%,0.90%,12.80%
"Duhon, Chris DUKE",37,37,35.4,16.7,108,93.9,0.532,0.495,29.2,31.2,2.7,10,6,29.70%,3.60%,0.50%,23.00%
"Zimmerman, Thurman SCARST",29,29,33.4,28.2,115.6,93.9,0.615,0.539,63.7,18.2,10,21.8,14.5,20.60%,2.70%,1.60%,18.20%
"Lunn, David DEL",27,20,27.7,17.9,91,93.9,0.533,0.448,59.9,26.5,4.2,11.8,7.4,11.90%,3.30%,2.60%,26.00%
"Venable, Will PRIN",28,28,33.4,18.6,111.6,93.9,0.642,0.609,52.5,22.4,4.5,15.2,9.3,19.40%,3.20%,0.70%,22.70%
"Johnson, Shawnson UNT",23,21,26.9,24.3,90,93.9,0.571,0.595,69.4,0,11.3,21.3,15,11.50%,1.30%,11.50%,28.90%
"Chubb, Adam PENN",27,27,28.2,23.5,99,93.9,0.538,0.484,54.5,1.9,9.6,22.4,14.8,14.00%,0.80%,3.20%,21.40%
"Lufkin, Nate HC",25,24,24.4,19,105.8,93.9,0.611,0.573,60.1,2.1,10,14.3,10.9,5.70%,1.10%,6.00%,20.30%
"Hamilton, Gary MIA",29,1,18.1,12.1,95.8,93.9,0.604,0.6,44.3,0,12.1,16.6,12.9,7.10%,3.20%,5.20%,34.50%
"Gomes, Joaquim VALPO",31,31,30.9,21.3,105.5,93.9,0.581,0.548,33.1,36.7,7.7,22.8,14.1,8.90%,1.60%,5.60%,16.70%
"Davis, Anthony APSU",32,32,30.1,23.3,112,94,0.543,0.492,33.7,31.9,5.6,11.6,7.9,19.20%,2.80%,0.60%,10.40%
"Holman, Jerome (Fridge) WICHST",29,26,28.2,23.3,101.8,94,0.541,0.488,34.9,37.3,1.5,11.4,6.3,41.10%,3.30%,0.70%,24.50%
"Walker, Tyrone WINTHR",28,27,31.4,23.8,107.1,94,0.535,0.5,32.7,34.4,11.3,19.2,13.7,19.90%,3.10%,4.00%,16.60%
"Padgett, David KAN",31,19,19.2,18.8,100.2,94,0.559,0.531,29.4,0,9.9,14.9,11.6,10.50%,1.10%,7.30%,21.70%
"Harris, Lamar CU",29,29,26.7,15.4,106.9,94,0.548,0.506,46.8,0,10.7,23.5,16.4,11.90%,2.20%,4.40%,21.10%
"Berghoefer, David WCU",27,20,26.9,22.8,109.3,94.1,0.563,0.522,46.6,0,12.9,19.5,15,5.20%,1.40%,1.60%,13.60%
"Harris, Nate USU",29,15,28,19.5,134.4,94.1,0.7,0.684,50,1.5,9.1,19.6,13.6,13.30%,1.80%,3.80%,12.30%
"Wurtz, Trent GMU",31,4,17.3,10.8,106.9,94.1,0.557,0.493,67.6,43.2,6.4,16.9,10.6,5.40%,2.50%,0.80%,18.60%
"Fisher, Josh STL",32,32,35.1,20,108.4,94.1,0.571,0.494,48.3,43.2,2.5,12.5,6.8,28.10%,3.10%,0.50%,18.20%
"Adediran, Alex BINGHM",28,4,19.5,25.5,93.8,94.1,0.557,0.524,49.4,0,14.5,16.8,14.4,9.60%,1.50%,4.20%,24.90%
"Johnson, Carldell UAB",32,22,24,10.4,117.9,94.2,0.563,0.526,37.1,55.2,2.3,6,3.7,28.60%,5.10%,0.00%,20.60%
"Bodden, Josh UCF",31,31,28.9,21.2,105.8,94.2,0.552,0.537,18.3,8.5,9.1,13.5,10.3,15.90%,1.60%,5.30%,17.30%
"Lloreda, Jaime LSU",22,21,34.5,26.8,106.4,94.2,0.589,0.581,70.5,1.7,15.5,22.8,17.8,10.70%,1.00%,3.60%,19.00%
"Sarchet, Jason LIB",33,19,18.9,20.4,103.3,94.2,0.556,0.524,41.3,4.3,7.8,15.2,10.6,8.60%,2.20%,5.20%,17.10%
"Waleskowski, Keith DAYTON",33,33,31.8,24,106.7,94.2,0.561,0.5,53,17.4,10.8,24.7,16.9,13.50%,1.70%,2.00%,18.40%
"Cutley, Scott KENT",31,5,18.5,17,98.8,94.2,0.511,0.481,28.4,9.7,9,15.2,11,14.00%,2.90%,0.90%,21.40%
"Gaines, Charles SMISS",28,28,31.4,26.1,109.8,94.2,0.567,0.497,61.3,1.3,11.2,27.8,17.8,6.00%,2.30%,4.30%,13.60%
"Mendiburu, Javier UWGB",28,1,26.5,20.8,102.4,94.2,0.578,0.478,72,47.1,2.8,17.5,9.3,37.10%,3.70%,0.00%,27.90%
"Bettencourt, Kevin BUCK",29,28,32.5,27,102.8,94.2,0.541,0.464,44.6,66.8,2.6,8.7,5.3,19.20%,2.90%,0.30%,17.00%
"Robinson, Sylbrin NEASTN",30,30,30.6,15.8,99.4,94.2,0.529,0.524,69.6,14.1,11.1,18.4,13.2,7.50%,2.70%,3.80%,21.40%
"Drisdom, Tim UTAH",33,32,28.8,15.9,94.3,94.2,0.582,0.489,67.7,39.8,1.5,14.4,7.7,24.20%,2.50%,0.30%,36.00%
"Hood, Antoine AFA",29,29,31.4,19.6,117.4,94.2,0.669,0.656,34.9,50.3,5.7,10.6,7.6,12.30%,2.70%,0.90%,16.70%
"Johnson, Gary UCF",30,29,30.1,17.2,97.7,94.2,0.506,0.448,36.8,66.8,3.1,8.6,5.4,25.10%,3.60%,0.50%,26.10%
"Sanders, Nick FURMAN",29,29,28,12.2,112.8,94.2,0.553,0.514,38.8,21.6,8.2,16.5,11.4,16.50%,2.00%,0.90%,19.70%
"Withers, Curtis CHA",28,26,29.1,27.5,111.2,94.3,0.56,0.5,61.7,10,13.1,21.5,15.8,13.00%,2.60%,1.80%,14.80%
"Lakey, Russell VANDY",33,13,23,13.2,103.5,94.3,0.521,0.43,70.1,44.9,1.7,14.1,7.3,29.00%,3.70%,1.20%,28.20%
"Bobik, Daniel OKST",35,34,30.3,12.8,110.5,94.3,0.612,0.597,25.3,67.2,1.6,10.1,5.6,14.10%,2.90%,0.40%,21.90%
"Monserez, Nick LEHIGH",30,29,20,13.5,101.9,94.3,0.565,0.509,35.2,37,5,16.4,9.7,6.70%,2.40%,1.60%,20.40%
"Walker, Sean TEXSOU",28,26,31.8,19.5,93,94.3,0.526,0.426,71.3,22.5,2.7,8,5,19.70%,2.70%,1.20%,24.90%
"Anthony, James ETNST",32,32,27.2,16.8,106.8,94.3,0.588,0.564,28.3,62.2,2.8,9.2,5.6,11.70%,2.90%,0.80%,18.10%
"Owens, Darrel GTOWN",28,28,29,14.1,109.1,94.3,0.593,0.584,15.6,39.7,4.1,11,6.7,14.90%,4.00%,0.70%,18.00%
"Bennett, Frank GEOSOU",29,25,29.6,20.8,116.5,94.3,0.638,0.603,59.4,5.8,7.5,15.7,10.5,3.70%,1.50%,2.20%,14.10%
"Keller, Tim AFA",29,29,33.1,21.2,114.6,94.4,0.59,0.527,44.7,63.3,2,8.2,4.8,15.90%,2.90%,2.10%,12.30%
"Draper, Dontaye COLCH",28,4,22.1,16.6,90.4,94.4,0.52,0.454,52.1,44.5,1.3,9.1,4.9,23.30%,3.70%,1.10%,30.10%
"Miller, Paul WICHST",32,31,22.2,22.8,100,94.4,0.518,0.469,40.7,0.4,9.2,19,13.3,6.70%,0.90%,2.70%,14.70%
"Gilbert, Johnnie OU",31,16,22.4,13.6,106,94.4,0.529,0.512,59.3,0,9.6,11,9.3,5.70%,2.00%,7.50%,15.30%
"Carney, Rodney MEM",28,18,26.9,26.3,103.2,94.4,0.51,0.483,22.5,51.4,6,17.6,10.7,8.90%,1.80%,4.70%,11.00%
"Rowland, Austen LEHIGH",31,31,31.9,29.1,102.4,94.4,0.517,0.482,28.3,42.1,3.6,11.2,6.7,37.20%,3.70%,0.50%,16.70%
"Zoller, Mark PENN",27,21,20.2,22.4,114.2,94.4,0.598,0.563,26.9,1.7,13,14.9,12.8,9.90%,2.40%,1.40%,14.80%
"Williams, Nick CIN",31,25,19.5,19.3,105,94.4,0.543,0.5,34.7,50.9,2.3,12.1,6.6,19.20%,2.30%,1.40%,18.60%
"Heath, Demeco SCARST",29,28,28.5,21,92.1,94.5,0.524,0.491,38.3,13.6,6.2,14.7,9.5,21.80%,3.50%,2.00%,27.50%
"Stachitas, Chet STJOES",31,1,18.5,15.9,123.2,94.5,0.635,0.62,27.5,57.7,2.3,7,4.4,8.80%,3.40%,0.00%,9.10%
"Fitch, Gerald UK",29,23,29.8,25.9,115.8,94.5,0.59,0.547,36.4,57.4,3.3,12.6,7.4,9.30%,2.60%,0.30%,11.20%
"Freeman, DaShawn SACST",28,21,19.5,18.6,87.3,94.5,0.49,0.43,32,26.6,1.3,9.7,4.8,34.10%,5.10%,0.20%,31.10%
"Martin, Torrell WINTHR",19,8,24.1,22.1,97.3,94.5,0.481,0.458,19.6,51,5.4,9.4,6.7,14.00%,4.90%,2.70%,14.40%
"Woodward, Brian URI",32,31,28.1,25.9,107.4,94.5,0.551,0.476,48.3,21.3,8.3,15.9,11.2,19.50%,3.10%,0.60%,18.90%
"Eddins, Demario UAB",32,27,25.7,20.7,104.3,94.5,0.562,0.493,61.5,10.2,6.7,13.2,9,19.50%,3.20%,1.30%,20.70%
"Strawberry, D.J. MD",31,3,20,16.6,98,94.6,0.531,0.511,68.3,15.8,5.6,8.8,6.6,11.50%,4.50%,2.90%,20.60%
"O'Keefe, Sean ARMY",27,23,23.5,19.5,88.1,94.6,0.519,0.459,34.7,65.3,1,12.7,6.4,24.50%,3.50%,2.10%,23.10%
"Tiah, Ra LEHIGH",30,13,20.8,20,94,94.6,0.5,0.439,36.2,45.4,3.7,9.3,5.9,20.30%,4.00%,0.00%,21.90%
"Dyer, Ramon HOU",26,11,18,12.6,93.8,94.6,0.428,0.394,25.9,25.9,10.1,16,12,3.80%,3.00%,3.00%,13.70%
"Hurley, John HC",27,27,27.5,19.6,91.4,94.6,0.463,0.469,34.8,1.9,12.5,8.8,9.8,5.30%,2.70%,2.10%,15.90%
"Hampton, Maurice APSU",32,6,17.3,19.1,118.7,94.6,0.579,0.534,26.1,60.2,2.9,11.4,6.6,18.30%,2.60%,0.40%,9.60%
"Feeley, Andrew UMBC",27,16,19.5,23.7,84.9,94.6,0.463,0.441,27.1,0.6,9.6,20.6,13.7,10.00%,1.60%,5.50%,20.10%
"Chiles, Adam MURRST",29,24,22.9,26.3,100.9,94.6,0.527,0.492,29.7,33.7,2.5,10.2,6,35.70%,4.30%,1.50%,22.10%
"Shimonovich, Haim HAW",31,27,24.7,18.6,97.3,94.7,0.519,0.5,26.6,0,11.9,20.3,15,13.60%,2.10%,4.80%,23.40%
"Myles, Anthony XAVIER",37,37,25.3,23.3,106.9,94.7,0.539,0.536,31,0,13.5,18,14.6,8.00%,1.60%,3.10%,13.80%
"Sato, Romain XAVIER",37,37,36.9,22.6,118.6,94.7,0.565,0.489,46.3,48.5,6.4,18.7,11.6,12.80%,2.10%,0.40%,10.60%
"Shavies, Anthony MOST",26,14,21.2,20.7,93.9,94.7,0.479,0.423,50,44.4,1.5,12.2,6.3,23.30%,4.00%,0.20%,19.50%
"Babalola, Olu CLEM",28,28,25.3,23,91.3,94.7,0.491,0.418,45.3,42.5,7.9,12.9,9.6,17.20%,2.30%,2.40%,24.00%
"King, Nicholas COPPIN",32,32,30.3,19.3,111.2,94.7,0.588,0.535,49.6,51.3,3.6,13.7,7.8,13.80%,2.00%,2.30%,15.80%
"Johnson, Kareem CIN",32,28,22.2,12.3,119.9,94.7,0.584,0.566,56.6,0,11.8,16,12.9,4.60%,1.30%,2.00%,14.10%
"Thues, James DET",30,18,24.5,23.9,97.2,94.8,0.523,0.491,26.3,47.9,2,6.5,3.9,31.00%,5.20%,0.50%,23.70%
"Pugh, Jameel SACST",28,11,19.5,27,97.2,94.8,0.508,0.472,42.1,19,11.3,16.1,12.4,10.90%,3.50%,0.70%,16.30%
"Carter, Tony FURMAN",29,29,30,17.8,102.7,94.8,0.538,0.497,56.6,43.4,4.3,9.7,6.5,23.60%,3.30%,0.00%,22.10%
"Matthews, Bryant VT",29,29,35.4,31.6,109.5,94.8,0.555,0.506,55.9,18.6,12.7,16.5,13.1,10.80%,4.10%,2.90%,13.10%
"Dobson, Eric MAINE",30,30,32.6,26.3,99.1,94.8,0.513,0.446,53.3,22,5.5,8.7,6.6,41.40%,2.50%,1.40%,23.50%
"Ellis, Jason BSU",33,33,30.5,16.5,106.9,94.8,0.506,0.461,39,0,11.5,23.4,15.9,7.60%,1.50%,3.20%,14.50%
"Edwards, Kingsley UCF",30,2,16.3,16.7,83.1,94.9,0.48,0.474,21.4,64.3,4.7,13.7,8.5,20.00%,2.10%,0.70%,33.10%
"Gibson, Kordel GEOSOU",29,5,18.2,18.2,104.6,94.9,0.535,0.527,24.6,62.3,7,7.1,6.5,11.40%,2.80%,2.20%,15.10%
"Kinsey, Tarence SCAR",33,25,21.9,23.1,97.6,94.9,0.489,0.445,32.8,27,6.7,9.6,7.5,12.40%,2.90%,1.30%,14.90%
"Scott, Joe UIC",32,31,21,16.5,106.8,94.9,0.537,0.551,47.5,0,10.4,15.2,11.4,2.10%,1.40%,5.00%,11.60%
"Parkinson, Austin PUR",31,3,18.6,12.3,109.3,94.9,0.552,0.379,101.6,27.4,4.3,10.4,6.9,39.50%,2.80%,0.40%,32.40%
"Scott, Raheem COPPIN",32,27,30.6,15,86,94.9,0.462,0.44,34.1,27.8,3.1,11.6,6.6,18.70%,2.70%,0.70%,25.70%
"Drevo, Andrew NEB",31,26,21.8,27.2,111.8,94.9,0.558,0.517,30.2,38.5,7.9,14.6,10.6,18.00%,2.60%,3.50%,13.30%
"Brown, Graham MICH",34,28,19.8,14.7,94.7,94.9,0.539,0.517,46.7,0,10.5,14.1,11.2,4.40%,2.30%,1.50%,24.90%
"Hernandez, Chris STAN",30,30,30.6,16.2,119.6,94.9,0.675,0.58,59.7,56.8,1,6.8,3.8,24.50%,2.20%,0.20%,24.00%
"Matthews, Aaron DSU",26,24,27.1,20.5,88,95,0.497,0.497,67.1,3.4,10.6,17.9,13,14.10%,3.30%,3.80%,25.90%
"Wentt, Robin DEL",28,22,22.8,16.9,92.5,95,0.505,0.471,62.5,1.5,9.7,17.4,12.5,5.90%,1.30%,3.70%,21.70%
"Smith, Calvin DEL",28,6,16.8,16,91,95,0.517,0.49,50,0,9.8,13,10.5,5.90%,2.10%,4.20%,24.50%
"Lottich, Matt STAN",32,32,30.3,22.5,108.5,95,0.533,0.496,19.1,56.2,1.7,9.7,5.5,22.20%,1.40%,1.10%,14.00%
"Hairston, Stetson SIU",30,29,28,17.8,111.6,95,0.543,0.5,27.7,37.9,5.9,11.7,7.9,17.70%,3.40%,0.70%,15.20%
"Mallon, Sean GONZ",31,0,15.2,16.7,122,95,0.677,0.624,65.3,9.9,7.7,13.2,9.9,6.50%,2.00%,2.60%,17.70%
"Mitchell, Dwayne UL-Laf",26,7,26.7,19.1,105.1,95.1,0.573,0.56,45.5,6.8,5.9,12.3,8.6,21.90%,3.70%,1.90%,22.70%
"Boxler, Brian MONM",30,29,17.7,24.1,98.7,95.1,0.535,0.5,31.9,3.8,10.7,19.1,13.7,7.60%,1.30%,7.90%,16.20%
"Egland, Nicholas SOUTHN",28,9,20.1,16.4,93.8,95.1,0.472,0.447,46.2,8.3,10.9,16.5,12.2,6.90%,2.80%,0.20%,18.90%
"Hawkins, Justin UTAH",32,3,19,19.5,95.3,95.1,0.511,0.443,59.1,15.9,7.3,13.7,9.8,9.40%,1.80%,1.20%,21.70%
"Thompson, Eric STFRNY",28,28,22.5,18.3,94.1,95.1,0.524,0.503,63.7,10.3,8.8,21.1,13.7,4.70%,1.80%,3.90%,20.80%
"Dubois, David MAINE",30,14,17.2,12.2,112.4,95.1,0.665,0.611,69.4,0,5.1,17.3,10.6,5.60%,0.60%,0.60%,21.70%
"Booker, Sean NCAT",28,0,24.1,34.2,86.1,95.1,0.504,0.485,28.5,46.1,6.2,11.1,7.5,19.40%,4.00%,1.40%,21.00%
"Horton, Daniel MICH",34,32,31.6,24.7,94.8,95.1,0.5,0.459,30.6,54.4,1.4,9.2,4.9,23.80%,3.40%,0.80%,19.90%
"Harris, Mike RICE",33,33,30.8,24.2,125.4,95.1,0.656,0.625,50.8,9.2,12.4,21.7,15.8,9.00%,2.50%,2.10%,12.00%
"Sanders, Rob PROV",21,20,26.2,24.7,96.7,95.1,0.584,0.572,48.8,35.6,7.9,12.1,9.2,20.50%,4.10%,1.10%,26.80%
"Bynum, Will GT",30,1,20.5,25.1,104,95.1,0.546,0.489,40.4,43.5,1.9,9,5.3,23.40%,2.60%,0.20%,17.60%
"White, Zione HIGHPT",30,30,29.2,24.9,100.3,95.2,0.51,0.482,22.3,47.8,1.9,12.3,6.5,14.90%,3.50%,0.60%,13.90%
"Childs, Shejdie UNH",28,16,20.8,20.2,88.6,95.2,0.56,0.504,62.9,22.4,2.6,6.7,4.3,30.40%,5.90%,0.80%,33.90%
"Gomes, Ryan PROV",29,29,34.8,26.6,120.5,95.2,0.612,0.545,40.6,23,13.4,19.2,15.1,15.60%,2.80%,0.40%,14.50%
"Detrick, Jason OU",29,23,28.4,24.6,94.9,95.2,0.502,0.431,43,32.1,3,9.3,5.4,10.80%,3.20%,1.90%,16.50%
"Kuhle, A.J. AFA",29,29,32.8,16,118,95.2,0.64,0.614,30.2,57.4,3.1,12.3,7.2,22.50%,2.10%,0.10%,20.00%
"Bowen, Justin UIC",31,15,15.6,15.1,106.3,95.2,0.53,0.5,38.5,1,7.9,14.8,10.1,7.50%,2.30%,1.40%,14.70%
